video_id	caption	start	end	duration	phase	idx
v__HQTWGmXXsc	In front of her,there are two large white bowls full of fruit and she begins putting the cut up fruit in those bowls	44.83	70.37	104.25999999999999	train	17323
v__HQTWGmXXsc	The camera then moves and the person zooms in on the contents of the fruit bowls,showing pineapples,strawberries and grapes	70.9	104.26	104.25999999999999	train	17324
v_KRfdZgxLZPY	In the snow, various young men perform snowboard tricks before the camera	2.16	138.88	143.92000000000002	train	17335
v_KRfdZgxLZPY	A man in a blue sweatshirt jumps down a staircase	7.2	11.51	143.92000000000002	train	17336
v_KRfdZgxLZPY	A young man in a black outfit performs a double trick by grinding down one railing and jumping down a staircase	12.23	19.43	143.92000000000002	train	17337
v_KRfdZgxLZPY	A man in a purple sweatshirt grinds down a staircase railing	30.22	35.98	143.92000000000002	train	17338
v_KRfdZgxLZPY	A man in a purple and black striped sweatshirt jumps down a staircase	68.36	77.0	143.92000000000002	train	17339
v_KRfdZgxLZPY	The man in the blue sweatshirt grinds down a railing and lands stylishly on the floor	130.25	136.72	143.92000000000002	train	17340
v_07GFy_Z7Nuc	A male gymnast walks up to the parallel bars and uses a spring board to jump up	0.0	10.23	60.16	train	17341
v_07GFy_Z7Nuc	Another man pulls the spring board out of the way	8.72	11.13	60.16	train	17342
v_07GFy_Z7Nuc	A large crowd watches from the stands in the gym	0.0	60.16	60.16	train	17343
v_07GFy_Z7Nuc	The gymnast does a parallel bar routine	9.33	55.95	60.16	train	17344
v_07GFy_Z7Nuc	Several other male gymnasts walk around in the background	6.02	60.16	60.16	train	17345
v_07GFy_Z7Nuc	The male gymnast completes his routine and runs off of the gym floor	57.76	60.16	60.16	train	17346
v___dXUJsj3yo	A middle age woman is shown squatting down picking up snow and dumping it in pile	0.0	11.84	29.98	train	17359
v___dXUJsj3yo	She then walks towards the camera and sticks her tongue out	11.69	29.98	29.98	train	17360
v_N0mNYZaCJoQ	A person pulls the rope of a camel that a man sits on	0.0	1.76	32.0	train	17361
v_N0mNYZaCJoQ	A man pulls a camel with two people in the desert	1.76	32.0	32.0	train	17362
v_N0mNYZaCJoQ	Two women are close to the camels	0.96	1.6	32.0	train	17363
v_N0mNYZaCJoQ	A car pass behind the camels	20.32	32.0	32.0	train	17364
v_oGwn4NUeoy8	A small group of people are seen on a stage getting their instruments ready	0.0	43.63	153.09	train	17365
v_oGwn4NUeoy8	A woman begins playing the drums while another plays piano and the others watch	32.15	117.11	153.09	train	17366
v_oGwn4NUeoy8	The two continue to play their instruments and others on the side watch	81.9	146.97	153.09	train	17367
v_dukaFaotZGc	Two men quickly dismantle a red chimney	0.0	16.44	117.4	train	17368
v_dukaFaotZGc	One man puts wood over the gaping hole	69.27	78.07	117.4	train	17369
v_dukaFaotZGc	The man then covers the wood with shingles	95.09	102.73	117.4	train	17370
v_S2VKbwm0uE8	A man is seen giving the camera a piece sign while others around him talk and gear up	2.06	75.02	137.65	train	17379
v_S2VKbwm0uE8	One man is then seen stepping up on a platform and jumping off the side	31.66	135.58	137.65	train	17380
v_QF7wNOCJpMU	A man competes in a canoe in a river moving the oar very fast	0.0	40.35	87.73	train	17381
v_QF7wNOCJpMU	Then, the man pass turbulent waters	40.35	87.73	87.73	train	17382
v_SXlSHYVNcvM	The word ehow appears on the screen	0.0	5.96	238.52	train	17383
v_SXlSHYVNcvM	We see a woman dressed in red standing in a room of a house	9.54	31.01	238.52	train	17384
v_SXlSHYVNcvM	She is talking about a table in front of her	34.58	91.83	238.52	train	17385
v_SXlSHYVNcvM	She picks up some furniture polish, and applies it to the wood, polishing it with a sock she has put over her hand	97.79	236.13	238.52	train	17386
v_8JKK6JayDeA	A woman bends down and lifts a heavy weight over her head	9.93	17.65	220.66	train	17390
v_8JKK6JayDeA	People are sitting behind them on benches	24.27	204.11	220.66	train	17391
v_8JKK6JayDeA	Several more people keep lifting the weights	37.51	204.11	220.66	train	17392
v_l866oFamRY4	A group of numerous people are walking down a public street	0.0	1.9	18.11	train	17398
v_l866oFamRY4	One couple is walking a pit bull on a leash	2.08	10.78	18.11	train	17399
v_l866oFamRY4	We see smoke billowing from a building as the people walk away	12.14	18.11	18.11	train	17400
v_cqgecSy943o	A man bends over to talk to the camera	0.0	18.59	218.69	train	17413
v_cqgecSy943o	The man then skateboards on a ramp	19.68	209.94	218.69	train	17414
v_cqgecSy943o	He tries to run up the ramp without a skateboard	59.05	65.61	218.69	train	17415
v_cqgecSy943o	A child slides down the ramp on her butt	139.96	147.61	218.69	train	17416
v_cqgecSy943o	The man's skateboard gets away from him	148.71	151.99	218.69	train	17417
v_cqgecSy943o	The man chases his skareboard	179.32	185.88	218.69	train	17418
v_cqgecSy943o	The man talks to the camera	209.94	218.69	218.69	train	17419
v_a2Y7AK4VD0o	A girl plays a wind box instrument inside of a house	0.0	13.89	30.19	train	17425
v_a2Y7AK4VD0o	The woman laughs then resumes playing the song on the instrument	14.19	30.19	30.19	train	17426
v_sHxzQu_4edY	A woman is shown in a yard, talking to the camera	0.0	19.83	165.26	train	17427
v_sHxzQu_4edY	She is then on horseback, and a woman is shown in several scenes talking about technique	21.48	114.03	165.26	train	17428
v_sHxzQu_4edY	The girl rides the horse alone, then with other people down trails	116.51	165.26	165.26	train	17429
v_FDTkn9SFPfs	A person holding a cat straightens the cat's paw	0.0	3.72	37.18	train	17430
v_FDTkn9SFPfs	The person cuts the cat's claws with a scissor shape clipper	4.28	37.18	37.18	train	17431
v_FDTkn9SFPfs	The cat attacks the the cutter	5.58	34.2	37.18	train	17432
v_Sma-ydx49eQ	A man starts jump roping on a stage	0.0	78.62	78.62	train	17441
v_Sma-ydx49eQ	People are in the audience watching him	0.0	57.79	78.62	train	17442
v_Sma-ydx49eQ	Two men stand behind cameras filming him	47.17	78.62	78.62	train	17443
v_Zhf052cWrv8	A man is standing and walking in the gym	0.0	10.85	98.64	train	17447
v_Zhf052cWrv8	The man sat on the rowing machine and put his feet on the pedal	7.89	35.51	98.64	train	17448
v_Zhf052cWrv8	The man began to pull the belt	31.07	98.64	98.64	train	17449
v_i5kuZ8zlhMg	The video is about girls varsity water polo	17.26	32.49	203.06	train	17455
v_i5kuZ8zlhMg	There are several girls getting ready to go to a water polo sport event	32.49	40.61	203.06	train	17456
v_i5kuZ8zlhMg	They are holding their backpacks and gear	40.61	70.06	203.06	train	17457
v_i5kuZ8zlhMg	They are traveling to the event together and check into a hotel	70.06	95.44	203.06	train	17458
v_i5kuZ8zlhMg	The entire team spends time together before the event	95.44	104.58	203.06	train	17459
v_i5kuZ8zlhMg	Two of the team members talk about their experience with the water polo event	104.58	135.03	203.06	train	17460
v_i5kuZ8zlhMg	The team members talk about the competition and how they fared in the sport	135.03	176.66	203.06	train	17461
v_i5kuZ8zlhMg	The screen shows all the final wins and loses in the girls varsity water polo	176.66	189.86	203.06	train	17462
v_0WJX2A6PSnA	Cleaning supplies (and the list of names appear on the screen) are on an island in a kitchen	0.0	2.64	22.04	train	17466
v_0WJX2A6PSnA	A woman walks in, grabs the supplies, starts spraying the sink and begins scrubbing with a sponge	2.64	13.77	22.04	train	17467
v_0WJX2A6PSnA	The woman then starts rinsing the sink with the hand held sprayer until it's all clean	13.77	17.74	22.04	train	17468
"v_0WJX2A6PSnA	""The cleaning spray is on the edge of the counter and text on the screen below it read """"For tough stains repeat as necessary""	17.74	22.04	22.04	train	17469"
v_dB4SbhaQQV8	A bunch of kids are standing on a soccer field and a girl is talking	0.0	2.48	22.57	train	17474
v_dB4SbhaQQV8	The girl is ready to kick a red ball rolled on the ground	1.92	5.64	22.57	train	17475
v_dB4SbhaQQV8	The young woman wearing blue shorts and a t-shirt runs and kicks the ball	6.43	11.74	22.57	train	17476
v_dB4SbhaQQV8	The young girl slides into the first water slide	9.82	14.9	22.57	train	17477
v_dB4SbhaQQV8	The girl then gets up and then slides into the second water slide	17.49	22.57	22.57	train	17478
v_6diEN8nUqsI	A man catch a fish from a hole in the ice	0.61	60.83	121.65	train	17479
v_6diEN8nUqsI	Then, the man holds the fish that moves on the ice	60.83	89.41	121.65	train	17480
v_6diEN8nUqsI	After, the man put a metal rod on the mouth of the fish	89.41	121.65	121.65	train	17481
v_r2oMItb5EVM	A young man puts in a pan oil, onions, tomatoes, green leaves and salt, then mix to cook the vegetables	0.0	46.94	109.16	train	17486
v_r2oMItb5EVM	After, the man puts aside the vegetables, and cooks an omelette in the pan	48.03	82.96	109.16	train	17487
v_r2oMItb5EVM	After, the man puts the vegetables over the omelette and folds it, then he serves the omelette	84.05	109.16	109.16	train	17488
v_DYahQgHG1Gk	An intro appears on the screen for a video bout a man who will be playing the rums	0.0	15.79	112.8	train	17493
v_DYahQgHG1Gk	The man begins to play the drums as the camera records him	15.79	108.85	112.8	train	17494
v_DYahQgHG1Gk	He pauses and people are laughing and enjoying the music	55.27	65.43	112.8	train	17495
v_DYahQgHG1Gk	He pauses again and waits for a reaction from the crowd	83.47	89.11	112.8	train	17496
v_DYahQgHG1Gk	the camera turns to show the people that are enjoying the music	100.96	106.03	112.8	train	17497
v_DYahQgHG1Gk	The video ends with the closing credits	108.85	112.8	112.8	train	17498
v_YYpeT1sH_m0	Fit guys stand on a bleach	0.0	7.14	142.76	train	17509
v_YYpeT1sH_m0	The guys play beach soccer	7.85	142.76	142.76	train	17510
v_YYpeT1sH_m0	A man gives an interview	22.13	135.62	142.76	train	17511
v_YYpeT1sH_m0	A player juggles two soccer balls	52.82	56.39	142.76	train	17512
v_Ox51OBhM5Ak	A girl in a yellow shirt is eating an ice cream cone	2.89	24.6	32.16	train	17513
v_Ox51OBhM5Ak	A boy in a striped shirt is sitting across from her eating an ice cream cone	5.79	10.45	32.16	train	17514
v_Ox51OBhM5Ak	A man next to him looks back at her	19.62	19.94	32.16	train	17515
v_rHMMgJBUWh8	A guy spins a ball attached to a rope	0.94	6.21	26.98	train	17516
v_rHMMgJBUWh8	The guy releases the ball and rope attachment to the area behind him	6.34	7.15	26.98	train	17517
v_rHMMgJBUWh8	The guy spins the ball attached to a rope and falls to the ground	7.42	25.36	26.98	train	17518
v_ZTwmb1d44bc	A curling stone slides down the ice	0.0	5.83	50.69	train	17541
v_ZTwmb1d44bc	The blue team discuss their strategy	6.08	8.11	50.69	train	17542
v_ZTwmb1d44bc	The white team high five each other	8.36	10.64	50.69	train	17543
v_ZTwmb1d44bc	The blue team discuss while a member points	10.9	14.19	50.69	train	17544
v_ZTwmb1d44bc	A blue team player takes his turn and curls his stone into the center	16.22	38.02	50.69	train	17545
v_ZTwmb1d44bc	The blue team comes and hugs the player as they celebrate	38.27	43.09	50.69	train	17546
v_ZTwmb1d44bc	The credits of the video are shown	43.59	50.69	50.69	train	17547
v_Zts8FynhoJs	A woman is brushing her teeth in a bathroom	0.0	20.09	20.09	train	17562
v_Zts8FynhoJs	Someone is filming her behind her	4.32	6.03	20.09	train	17563
v_Zts8FynhoJs	She spits the toothpaste out into the sink in front of her	14.16	15.16	20.09	train	17564
v_RsHk6sq_9IY	An advertising screen appears momentarily as the video begins	0.0	6.93	115.53999999999999	train	17565
v_RsHk6sq_9IY	A group of men are shown kicking a ball back and forth in a stadium	8.09	52.57	115.53999999999999	train	17566
v_RsHk6sq_9IY	The men run after the ball, attempting to capture it from the opposing team	53.15	83.77	115.53999999999999	train	17567
v_RsHk6sq_9IY	A yellow circle is shown around a particular player	85.5	115.54	115.53999999999999	train	17568
v_YJ4ynq5Adg0	A group of kids are standing around wearing lifejackets as the camera pans around a lake	1.81	7.25	120.81	train	17569
v_YJ4ynq5Adg0	A man is seen sitting in a boat and the camera continues panning around the area	7.25	24.16	120.81	train	17570
v_YJ4ynq5Adg0	The kids wander into the boats and beginning paddling down the river	24.16	58.59	120.81	train	17571
v_YJ4ynq5Adg0	The water becomes more furious and the kids splash the camera man playfully	58.59	93.03	120.81	train	17572
v_YJ4ynq5Adg0	The continue riding down the treacherous waves as the camera watches them from afar	93.03	120.21	120.81	train	17573
v_JgHubY5Vw3Y	A man and woman are talking in a room	0.72	5.75	143.64	train	17576
v_JgHubY5Vw3Y	A person is riding a bike down the street	6.46	10.05	143.64	train	17577
v_JgHubY5Vw3Y	Someone falls over after riding a bike	17.95	19.39	143.64	train	17578
v_JgHubY5Vw3Y	The man and woman are talking in a room	24.42	39.5	143.64	train	17579
v_JgHubY5Vw3Y	A bike is leaning against a fence	70.38	72.54	143.64	train	17580
v_JgHubY5Vw3Y	A man puts a lock around the tire of his bike	97.67	112.76	143.64	train	17581
v_hYgheCsbtco	A close up is seen of chords and numbers scrolling next to the top of a guitar	0.0	3.36	48.07	train	17588
v_hYgheCsbtco	Instructions are being given for playing the instrument	3.85	35.81	48.07	train	17589
v_hYgheCsbtco	The person's fingers move up and down on the chords as they are shown	36.77	48.07	48.07	train	17590
v_m_ST2LDe5lA	Two people wearing scuba gear are underwater	0.0	4.19	17.09	train	17596
v_m_ST2LDe5lA	They look at each other, remove their mouth pieces, then kiss	4.87	14.78	17.09	train	17597
v_m_ST2LDe5lA	The man places his mouth piece back in	15.55	17.09	17.09	train	17598
v_eZdao9O8jrw	A woman is standing in a room talking	0.0	227.28	227.28	train	17599
v_eZdao9O8jrw	She shows a bottle in her hand	38.64	65.91	227.28	train	17600
v_eZdao9O8jrw	She pours some of the lotion onto her hands and rubs it on her face	98.87	143.18	227.28	train	17601
v_eZdao9O8jrw	She uses a towel to dry her face	170.46	227.28	227.28	train	17602
v_FjfWqx-NL_w	A little boy is in an outdoor parking lot	0.0	17.55	100.28999999999999	train	17603
v_FjfWqx-NL_w	He is trying to roll around on a pair of inline skates	18.05	72.71	100.28999999999999	train	17604
v_FjfWqx-NL_w	He tries to balance on a small piece of wood	76.72	100.29	100.28999999999999	train	17605
v_gusezUdYfNA	A man is seen speaking to the camera while holding a toilet paper roll and begins blowing smoke into the roll	4.19	75.38	139.59	train	17606
v_gusezUdYfNA	The man continues to take several drags off a pipe and blow it out into the toilet paper roll	58.63	134.01	139.59	train	17607
v__3lgJ6yp7o8	A person is seen sitting in a kayak and moving himself down a rough river	0.11	10.99	22.9	train	17608
v__3lgJ6yp7o8	The person continues riding down the river while another people watches on the side	8.01	22.32	22.9	train	17609
v_XSu5dteR2Ko	A man in a black shirt is playing a harmonica	6.86	26.48	98.06	train	17610
v_XSu5dteR2Ko	Another man sits on a porch of a house	60.8	95.12	98.06	train	17611
v_XSu5dteR2Ko	A woman in a white scarf turns a lantern off	71.09	77.96	98.06	train	17612
v_-fLJHBqizNM	A man is shown on parallel bars doing a routine on them	0.0	9.45	72.7	train	17613
v_-fLJHBqizNM	He is very focused and flipping and rocking back and forth	9.45	19.99	72.7	train	17614
v_-fLJHBqizNM	The athlete then dismounts the bars and lands on his feet	19.99	26.9	72.7	train	17615
v_-fLJHBqizNM	Various shots of the same routine are shown with pauses in between and notes as to proper technique are shown	26.9	72.7	72.7	train	17616
v_CIQ-mnURg9E	woman is standing in front of a screenboard	0.0	7.04	176.07999999999998	train	17619
v_CIQ-mnURg9E	man is cooking chopping carrots and sautee the vegetables in a fying pan and serving it in bowls abd out the dressing and cheese while pople behind him are watching him cook	7.92	176.08	176.07999999999998	train	17620
v_xbWSMxwcP_8	A young girl is seen sitting on a couch next to an adult looking down at their feet	0.0	6.97	12.12	train	17623
v_xbWSMxwcP_8	The girl plays with a toy iron and moves the item up and down on a shirt	1.21	12.12	12.12	train	17624
v_YdfWewUrcTw	We see a man talking to two other men outside a warehouse	0.0	34.51	186.55	train	17628
v_YdfWewUrcTw	Inside the warehouse we see a box the men ride their skateboards over	36.38	140.85	186.55	train	17629
v_YdfWewUrcTw	The man falls off his skateboard repeatedly	87.68	127.79	186.55	train	17630
v_YdfWewUrcTw	He flips the skateboard, and we see it in slow motion	127.79	138.05	186.55	train	17631
v_YdfWewUrcTw	The man gets a hat, and we see the end screen	140.85	160.43	186.55	train	17632
v_YdfWewUrcTw	A man jumps on a pile of boxes and we see the end screen again	160.43	186.55	186.55	train	17633
v_IPehEfMBLM0	A woman in blue shirt is chopping the wood, when she chopped the wood in half, she put them aside then she take another log and chopped it in half	0.0	87.88	174.02	train	17639
v_IPehEfMBLM0	The woman try to chop the wood in half but it won't get chopped in half, then it fell on ground and she put it back on the chopping board, and she continue to chop the wood, after several attempts she finally chopped the wood in half	87.01	174.02	174.02	train	17640
v_iC1C5wfb0iU	We see an opening title screen	0.0	2.13	25.1	train	17648
v_iC1C5wfb0iU	A group of men play foosball outdoors	2.51	12.3	25.1	train	17649
v_iC1C5wfb0iU	The men on the right win and shake hands and hung	12.17	20.46	25.1	train	17650
v_iC1C5wfb0iU	One man high fives a child held up by a lady behind them	18.45	20.21	25.1	train	17651
v_iC1C5wfb0iU	We see a closing screen	22.97	25.1	25.1	train	17652
v_79gvzh0wn0Q	A woman in white karate uniform does a demonstration of a routine on the mat for judges during event	0.0	58.54	90.77	train	17653
v_79gvzh0wn0Q	The woman bows and walks off the mat	58.54	62.63	90.77	train	17654
v_79gvzh0wn0Q	A woman in black uniform shakes hands with judges	63.08	75.79	90.77	train	17655
v_79gvzh0wn0Q	A woman in white uniform walks up and greets judges shaking their hands	76.24	90.77	90.77	train	17656
v_ihMn28mft2s	A man sporting a beard and mustache and wearing a white shirt is giving a tutorial on volleyball safety	13.24	25.85	126.11	train	17657
v_ihMn28mft2s	He then wears a black sweatshirt and demonstrates how to do stretching exercises	25.85	67.47	126.11	train	17658
v_ihMn28mft2s	He continues to explain what gear to wear while playing and warming up for volleyball	67.47	91.43	126.11	train	17659
v_ihMn28mft2s	There are some athletes playing volleyball as he talks	91.43	110.98	126.11	train	17660
v_ihMn28mft2s	There is a game of volleyball shown where players are in an indoor gym	110.98	126.11	126.11	train	17661
v_Sk1RSHPavBU	We see men playing soccer in the sand	0.0	9.87	9.87	train	17662
v_Sk1RSHPavBU	The ball enters and everyone runs towards the ball	2.57	4.44	9.87	train	17663
v_Sk1RSHPavBU	A man on the right kicks the ball into the goal	4.39	5.63	9.87	train	17664
v_Sk1RSHPavBU	The men in red all high five	7.3	9.52	9.87	train	17665
v_8WJWtfmEipI	A car is stopped at a red light and there's a view of a small town that has some snow on the ground	0.0	1.99	15.95	train	17669
v_8WJWtfmEipI	The light turns green and the car drives down the street and there's no people walking on the sidewalk and just one truck parked	1.99	11.65	15.95	train	17670
v_8WJWtfmEipI	On the right side there's someone shoveling ice from the road and the car passes him	11.65	15.95	15.95	train	17671
v_fvUckFYBQks	A woman starts braiding her hair	19.16	55.36	106.46000000000001	train	17675
v_fvUckFYBQks	Directions come up on the side of the screen	55.36	86.24	106.46000000000001	train	17676
v_fvUckFYBQks	The woman turns to the side to show her braid	92.09	93.16	106.46000000000001	train	17677
v_T3ngvDyxYiE	Two teams are on either side of a field	0.0	15.31	122.49	train	17678
v_T3ngvDyxYiE	They are holding a rope, getting ready to pull	17.76	50.83	122.49	train	17679
v_T3ngvDyxYiE	The two teams begin pulling, trying to win the competition as a crowd watches	52.06	94.93	122.49	train	17680
v_T3ngvDyxYiE	The yellow group begin to be pulled forward against their will	96.76	122.49	122.49	train	17681
v_EM0N4dzewIg	The front of a building called Giant is seen	0.0	25.82	206.54	train	17682
v_EM0N4dzewIg	Technicians are shown inside, working on bicycles	25.82	173.5	206.54	train	17683
v_EM0N4dzewIg	They work in teams, trying to build and repair	178.66	206.54	206.54	train	17684
v_2bnO6YWXCiU	A man is spreading mulch around plants	14.93	21.01	55.29	train	17692
v_2bnO6YWXCiU	A man is sitting at a table reading a newspaper	21.29	22.39	55.29	train	17693
v_2bnO6YWXCiU	A well manicured yard is shown	49.76	52.25	55.29	train	17694
v_8LB2tdMOZ6g	a football game is showing and a man in the news is talking about a voleyball game	0.0	7.58	41.0	train	17695
v_8LB2tdMOZ6g	the set is shown with the voleyball game and some women in bikini playing white the spectators are on the grades clapping	6.97	39.36	41.0	train	17696
v_8LB2tdMOZ6g	back to the studio are three commentators talking	39.56	41.0	41.0	train	17697
v_-rKS00dzFxQ	A man and a woman stand by a table speaking to the camera	8.1	23.14	231.43	train	17698
v_-rKS00dzFxQ	A recipe of mashed potatoes sits on the table	24.3	39.34	231.43	train	17699
v_-rKS00dzFxQ	The man peels and cuts potatoes before throwing them into a yellow pot	40.5	53.23	231.43	train	17700
v_-rKS00dzFxQ	The man throws in three handfuls of salt into the yellow pot	54.39	60.17	231.43	train	17701
v_-rKS00dzFxQ	The man cuts up some garlic	61.33	62.49	231.43	train	17702
v_-rKS00dzFxQ	Into the pot, the man throws the garlic along with two leaves	63.64	72.9	231.43	train	17703
v_-rKS00dzFxQ	The woman joins the man at the table and she cuts butter in half	78.69	82.16	231.43	train	17704
v_-rKS00dzFxQ	The woman throws the butter into a saucepan	83.32	84.47	231.43	train	17705
v_-rKS00dzFxQ	The man speaks to her briefly and the woman proceeds to pour some milk into the saucepan	85.63	91.42	231.43	train	17706
v_-rKS00dzFxQ	The man places the yellow pot and the saucepan on the stove	92.57	102.99	231.43	train	17707
v_-rKS00dzFxQ	The man grabs the pot's lid and covers the pot	104.15	105.3	231.43	train	17708
v_-rKS00dzFxQ	Back at the table, the man removes the lid from the pot and removes the leaves	114.56	123.82	231.43	train	17709
v_-rKS00dzFxQ	The man mashes the potatoes	124.97	131.92	231.43	train	17710
v_-rKS00dzFxQ	The man throws in a pinch of salt onto the potatoes	133.07	136.55	231.43	train	17711
v_-rKS00dzFxQ	The man resumes mashing the potatoes	137.7	152.75	231.43	train	17712
v_-rKS00dzFxQ	The man pours in the milk from the saucepan into the pot	153.9	160.85	231.43	train	17713
v_-rKS00dzFxQ	The man mashes the potatoes some more	162.0	167.79	231.43	train	17714
v_-rKS00dzFxQ	The man grabs some pepper and throws it onto the potatoes	168.95	177.05	231.43	train	17715
v_-rKS00dzFxQ	The man adds some more milk	178.2	180.52	231.43	train	17716
v_-rKS00dzFxQ	The man returns to mashing the potatoes and stirring them as they have thoroughly become soft	181.68	196.72	231.43	train	17717
v_-rKS00dzFxQ	The man pauses for a second to throw in some water and resumes to stirring the potatoes	197.88	210.6	231.43	train	17718
v_-rKS00dzFxQ	The finished mashed potatoes dish is left on a counter	211.76	217.55	231.43	train	17719
v_RmwaWeIPX70	A woman carry a heavy ball and stands on a circle	1.12	13.05	37.29	train	17725
v_RmwaWeIPX70	Then, the woman spins the weight	13.24	21.63	37.29	train	17726
v_RmwaWeIPX70	Then, the woman throw the weight	21.63	32.82	37.29	train	17727
v_WL4iqWa_1Z0	Two young males are sitting at a desk behind two microphones and two computers	0.0	0.8	40.06	train	17731
v_WL4iqWa_1Z0	One boy leaves and the other guys stays to gather his belongings	0.8	10.21	40.06	train	17732
v_WL4iqWa_1Z0	As he is packing up,a young woman walks in and begins shutting off the equipment and cleaning up around the radio station	10.21	30.84	40.06	train	17733
v_WL4iqWa_1Z0	Once everything is packed up,the boy leaves and begins blowing kisses to the camera	30.84	40.06	40.06	train	17734
v_ymwMEUuXygs	A man with a blue shirt is outside walking up a stair case into a building	0.0	12.49	178.4	train	17748
v_ymwMEUuXygs	As he walks in ,he walks down a row of several bicycles and sets up a camera	12.49	48.17	178.4	train	17749
v_ymwMEUuXygs	The man then enters another room with three other males and they begin to unbox and assemble several bicycles together	48.17	97.23	178.4	train	17750
v_ymwMEUuXygs	Once they are secured,the men get on them,testing them out and making the final touches on them	97.23	144.5	178.4	train	17751
v_ymwMEUuXygs	The bikes are finally finished and the man lifts it up to the camera and begins riding it down the sidewalk	144.5	178.4	178.4	train	17752
v_fFu37ig0pkY	A woman is dancing outside on the sidewalk	0.0	139.69	139.69	train	17753
v_fFu37ig0pkY	She grabs a baton and starts twirling it around	30.03	111.06	139.69	train	17754
v_fFu37ig0pkY	She starts juggling the batons in the air	113.15	120.83	139.69	train	17755
v_fFu37ig0pkY	She does a back flip and goes into the splits	135.5	139.69	139.69	train	17756
v_wZEf-Bs__sU	A group of athletes are on a track outside	0.0	26.9	82.78	train	17760
v_wZEf-Bs__sU	A man walks down the path, then runs	28.56	65.4	82.78	train	17761
v_wZEf-Bs__sU	He takes a giant leap into a sand pit	68.29	82.78	82.78	train	17762
v_pI-rY6fLM1Q	A group of people ice fish on an ice covered lake on an overcast day	10.12	114.53	126.55	train	17763
v_pI-rY6fLM1Q	A man walks on a snow covered lake and pulls a fish out of a fishing hole	10.12	64.54	126.55	train	17764
v_pI-rY6fLM1Q	A woman and a man then run on the ice and pull another fish out of another hole in the lake	69.6	91.12	126.55	train	17765
v_pI-rY6fLM1Q	A third fish is pulled out of another hole in the ice and then thrown back into the hole	96.18	115.16	126.55	train	17766
v_BN3ejP3RbkQ	A man is sitting on a street	0.0	55.47	55.47	train	17767
v_BN3ejP3RbkQ	He is playing an instrument next to an open instrument case	1.11	55.47	55.47	train	17768
v_BN3ejP3RbkQ	People are passing on the sidewalk in front of him	0.0	54.92	55.47	train	17769
v_D4LoDBsIFjw	A boy watches as a semi truck drives through the desert	0.0	14.05	156.09	train	17770
v_D4LoDBsIFjw	A man puts on his helmet and pushes off into the river on a kayak	37.46	45.26	156.09	train	17771
v_D4LoDBsIFjw	A man paddles on rapids and down a river on a kayak	53.07	147.5	156.09	train	17772
v_D4LoDBsIFjw	A man fishes from a beach on the shore of a river	64.78	70.24	156.09	train	17773
v_D4LoDBsIFjw	A group prepares a picnic on the shore	92.87	106.92	156.09	train	17774
v_D4LoDBsIFjw	A man flips over on his kayak from being turned over in the water	139.7	142.82	156.09	train	17775
v_7LkHBg_eAfU	A man and woman are standing in a dance position	0.0	28.11	200.81	train	17779
v_7LkHBg_eAfU	They then shift, showing different steps slowly	31.13	103.42	200.81	train	17780
v_7LkHBg_eAfU	They continue dancing, showing how to perform different moves	107.43	200.81	200.81	train	17781
v_vb1CG5i1lEs	A person wearing a large, white suit is shown spraying down a fence with water	0.0	183.08	183.08	train	17788
v_vb1CG5i1lEs	The person is shown from various angles performing the task and makes the fence look brand new	63.16	183.08	183.08	train	17789
v_xZOzVaTezm8	A person in a green jacket walks around on the snow	0.0	15.79	80.97	train	17790
v_xZOzVaTezm8	A young girl lays in a tube on the snow	5.26	23.89	80.97	train	17791
v_xZOzVaTezm8	She is then pushed down the ramp	32.39	43.72	80.97	train	17792
v_xZOzVaTezm8	Eventually she comes to a stop	68.01	80.97	80.97	train	17793
v_VCg6_fuipp8	An athletic man is seen standing ready in front of a large crowd and then runs down the track and jumps over a beam	0.0	47.32	98.59	train	17794
v_VCg6_fuipp8	The man celebrates with other people and his same jump is shown several times in slow motion	46.34	98.59	98.59	train	17795
v_y-OZ45FQZ0g	A man is sitting on the couch wearing jeans a shirt, and he's holding a guitar on his lap, strumming with his right hand and tapping the upper strings with his left hand	0.0	55.18	60.98	train	17796
v_y-OZ45FQZ0g	The man slows down and stops strumming and tapping on his guitar	55.18	56.4	60.98	train	17797
"v_y-OZ45FQZ0g	""A colorful screen appears and it displays a cartoon picture of a Pokemon standing outdoors near a tree while it's snowing"," and red words read """"Pokemon-Pallet-Town""""""	56.4	60.98	60.98	train	17798"
v_Xc2CUi0Rnpw	The camera zooms in on several players and leads into a small group of people playing soccer against one another	0.0	84.63	214.25	train	17799
v_Xc2CUi0Rnpw	Coaches and audience members react as they watch the game and the players continue kicking the ball up and down the field	70.7	214.25	214.25	train	17800
v_byO53jHoAwI	A man standing in a yard and playing bagpipes	0.0	11.53	135.63	train	17816
v_byO53jHoAwI	The man is taking deep breaths and moving the keys	11.53	135.63	135.63	train	17817
v_cB5ozEChN5Q	People ride a line up a hill in a tubing resort	0.0	11.87	113.00999999999999	train	17821
v_cB5ozEChN5Q	A person rides a tube down a hill	12.43	44.64	113.00999999999999	train	17822
v_cB5ozEChN5Q	We watch the people walking up the hill holding their tubes and watch people go down the hill	45.77	77.98	113.00999999999999	train	17823
v_cB5ozEChN5Q	We watch as the camera man goes down the hill	79.11	109.62	113.00999999999999	train	17824
